country,countryiso3code,year,population,gdp_per_capita_usd,inflation_pct,gdp_total_usd,pop_abs_change,pop_pct_change,gdp_pc_abs_change_usd,gdp_pc_pct_change,pop_cagr_25y,gdp_pc_cagr_25y,inflation_ma_5y,inflation_cum_5y,rate_usd_to_eur_avg,gdp_per_capita_eur,gdp_total_eur,gdp_pc_abs_change_eur
Austria,AUT,1989,7619567,17400.5226619741,2.56834829029372,132584448257.93001,34250.0,0.45153023927675395,-109.24320640759834,-0.6238987273088803,0.5679446716210901,3.678170529405489,2.156195848043532,11.245031978523269,0.9397916923076923,16352.866639534992,124601763002.00171,-102.66585782291538
Austria,AUT,1990,7677850,21596.068219998,3.26187231878578,165811372382.91165,58283.0,0.7649122318893031,4195.5455580238995,24.111606527731233,0.5679446716210901,3.678170529405489,2.170666948190302,11.323035929323355,0.9397916923076923,20295.805499664293,155828150255.5975,3942.9388601293017
Austria,AUT,1991,7754891,22323.1312492943,3.33742703474788,173113449616.97113,77041.0,1.003418925871169,727.0630292962996,3.3666453628954374,0.5679446716210901,3.678170529405489,2.497063441675932,13.109343866233015,0.9397916923076923,20979.09329438102,162690581776.75574,683.2877947167267
Austria,AUT,1992,7840709,24782.7118767063,4.02084780038557,194314032056.098,85818.0,1.1066306412301552,2459.5806274120005,11.01808075195434,0.5679446716210901,3.678170529405489,3.020842458185106,16.030604221697086,0.9397916923076923,23290.586734583758,182614713025.1315,2311.4934402027397
Austria,AUT,1993,7905633,23987.2037240657,3.63178524943176,189634029338.6967,64924.0,0.8280373624375059,-795.5081526405993,-3.2099318129438115,0.5679446716210901,3.678170529405489,3.3640561387289423,17.98434069938628,0.9397916923076923,22542.974781569086,178216485351.34033,-747.6119530146748
Austria,AUT,1994,7936118,25546.2460525087,2.95340936761079,202738023129.74326,30485.0,0.38561112057693414,1559.0423284429999,6.4994750800354995,0.5679446716210901,3.678170529405489,3.441068354192356,18.427276342725985,0.9397916923076923,24008.149809795857,190531509852.2175,1465.175028226772
Austria,AUT,1995,7948278,30207.0674314652,2.24336631500905,240094169510.03134,12160.0,0.15322352817839224,4660.821378956498,18.244642948229938,0.5679446716210901,3.678170529405489,3.2373671534370105,17.259188942629034,0.9397916923076923,28388.351021069255,225638505877.0423,4380.201211273399
Austria,AUT,1996,7959017,29645.9451251491,1.86097115760433,235952581232.1288,10739.0,0.13511102656449392,-561.1223063160978,-1.857586167837011,0.5679446716210901,3.678170529405489,2.9420759780083,15.583822876032327,0.9397916923076923,27861.012939224856,221746275620.5106,-527.3380818444009
Austria,AUT,1997,7968041,26571.7523626508,1.30597857227693,211724812267.44846,9024.0,0.11338083584944147,-3074.1927624983,-10.369690524355779,0.5679446716210901,3.678170529405489,2.399102132386572,12.56716832428837,0.9397916923076923,24971.912120476518,198977219624.35385,-2889.100818748337
Austria,AUT,1998,7976789,27212.4642905708,0.922467196680799,217068085815.91794,8748.0,0.10978859170027722,640.7119279199978,2.411252066388303,0.5679446716210901,3.678170529405489,1.8572385218363798,9.624246318708796,0.9397916923076923,25574.04786749818,203998783714.9329,602.135747021659
Austria,AUT,1999,7992324,27078.7081612201,0.568993765885568,216421809125.91528,15535.0,0.19475255018028825,-133.75612935069876,-0.4915252360920719,0.5679446716210901,3.678170529405489,1.3803554014913355,7.085333184551512,0.9397916923076923,25448.34496833916,203391418250.7363,-125.70289915901978
Austria,AUT,2000,8011566,24487.2974685956,2.34486285357282,196181599831.28656,19242.0,0.24075600538717712,-2591.4106926245004,-9.569919942989403,0.5679446716210901,3.678170529405489,1.4006547092040893,7.191636322260142,1.0858548828125,26589.651523156706,213024748094.77045,-2813.8959539588363
Austria,AUT,2001,8042293,24430.495982841,2.65000077279528,196477206829.3303,30727.0,0.38353300715490146,-56.801485754600435,-0.23196306504401631,0.5679446716210901,3.678170529405489,1.5584606322422794,8.021958030347776,1.1175827450980393,27303.100764610066,219579536157.5182,-63.480360375273534
Austria,AUT,2002,8081957,26334.862215032,1.81035787764127,212837224022.8134,39664.0,0.49319267527307975,1904.3662321910015,7.795037127074922,0.5679446716210901,3.678170529405489,1.6593364933151473,8.559774661935515,1.0605284375,27928.870276685673,225719928634.75174,2019.6345446532848
Austria,AUT,2003,8121423,32110.1159661425,1.35555370896452,260779834340.09692,39466.0,0.48832232094280226,5775.2537511105,21.93007012512096,0.5679446716210901,3.678170529405489,1.7459537957718916,9.025634995007037,0.88538890625,28429.940454823573,230891572298.4346,5113.345602011936
Austria,AUT,2004,8171966,36614.2506533707,2.06120618032862,299210411454.8231,50543.0,0.6223416758368572,4504.134687228197,14.027151729932829,0.5679446716210901,3.678170529405489,2.044396278660502,10.643324502876705,0.8045840000000001,29459.240247691614,240739909689.96744,3623.9547031888123
Austria,AUT,2005,8227829,38157.37022862,2.29913785639285,313952317330.77625,55863.0,0.6835931524923122,1543.1195752493004,4.214532723496389,0.5679446716210901,3.678170529405489,2.035251279224508,10.59389197094671,0.8052759689922481,30727.21328504793,252818256555.9026,1242.6371112297866
Austria,AUT,2006,8268641,40382.2078298575,1.4415485111902,333905979332.4808,40812.0,0.49602392076937285,2224.837601237501,5.830689033094738,0.5679446716210901,3.678170529405489,1.793560826903492,9.291919853403229,0.7970201171875,32185.432016843006,266129782777.1808,1773.2403256614696
Austria,AUT,2007,8295487,46622.9622913635,2.16855528800749,386760177589.49615,26846.0,0.3246724582673277,6240.754461506003,15.454218074950731,0.5679446716210901,3.678170529405489,1.865200308976736,9.676439498373824,0.7305526171875,34060.527122989726,282548659961.9087,4559.199505077778
Austria,AUT,2008,8321496,51581.3982361071,3.21595033239886,429234399096.1723,26009.0,0.3135319240449741,4958.4359447436,10.635179965092245,0.5679446716210901,3.678170529405489,2.237279633663604,11.689567247633281,0.6836355642023346,35262.87828548639,293439900601.1618,3389.763154645927
Austria,AUT,2009,8343323,47857.4446635266,0.506308827696515,399290118782.4287,21827.0,0.2622965870559879,-3723.9535725805035,-7.219566936775523,0.5679446716210901,3.678170529405489,1.9263001631371828,9.987982297489474,0.7188611673151751,34402.85853554413,287034160885.3516,-2677.0056122127376
Austria,AUT,2010,8363404,46611.1393420232,1.81353438995062,389827789217.63416,20081.0,0.2406834782735956,-1246.3053215034015,-2.6042036516279787,0.5679446716210901,3.678170529405489,1.8291794698487371,9.465880678748317,0.7558392277992279,35230.527567117024,294647135176.93677,-942.0064518071994
Austria,AUT,2011,8391643,51116.8953522042,3.2865791487538,428954737064.0569,28239.0,0.33764959817796925,4505.756010181001,9.66669357107679,0.5679446716210901,3.678170529405489,2.1981855973614572,11.456858799492341,0.7194149224806201,36774.25730725595,308596438912.63324,3241.5081107809533
Austria,AUT,2012,8429991,48250.4059142637,2.48567562177015,406750487603.5897,38348.0,0.45697844867804704,-2866.4894379405014,-5.607714275661491,0.5679446716210901,3.678170529405489,2.261609664113989,11.802809039886753,0.778766420233463,37575.79588866265,316763621159.2631,-2232.3257182219554
Austria,AUT,2013,8479823,50305.3545774973,2.00015616900597,426580502769.41693,49832.0,0.5911275587364262,2054.9486632336047,4.258925130878799,0.5679446716210901,3.678170529405489,2.0184508314354113,10.485869145966543,0.753124765625,37886.20837586017,321268341168.4118,1547.6327303692156
Austria,AUT,2014,8546356,51314.9722616322,1.60581182954474,438556021078.03394,66533.0,0.7846036409014712,1009.6176841349006,2.0069785664258655,0.5679446716210901,3.678170529405489,2.2383514318050564,11.694544961492293,0.7542131640625,38702.427593225046,330764724275.92444,761.4669480448372
Austria,AUT,2015,8642699,43915.228020857,0.89656333526032,379546097300.63275,96343.0,1.1272991670367993,-7399.744240775202,-14.420244062585086,0.5679446716210901,3.678170529405489,2.0549572208669966,10.688581802368313,0.90196093385214,39609.820076021846,342335752361.2139,-6674.280225676596
Austria,AUT,2016,8736668,45061.4993920192,0.891591752655362,393687359770.2736,93969.0,1.0872645223442445,1146.2713711621982,2.610191095029246,0.5679446716210901,3.678170529405489,1.5759597416473086,8.121958331114708,0.9040639147286822,40738.47554389301,355918535653.1127,1036.3025831543112
Austria,AUT,2017,8797566,47163.7425775142,2.08126911385587,414926138132.6913,60898.0,0.6970391916002683,2102.2431854949973,4.665275709550243,0.5679446716210901,3.678170529405489,1.4950784400644523,7.695311159865992,0.8868312890625,41826.28262702883,367969481945.9395,1864.3350341153848
Austria,AUT,2018,8840521,51194.0749841299,1.9983798142954,452582294972.775,42955.0,0.4882600482906341,4030.3324066157,8.545404131132717,0.5679446716210901,3.678170529405489,1.4947231691223384,7.693435622803424,0.8476828515625,43396.339465651676,383646250369.2225,3416.4436671847498
Austria,AUT,2019,8879920,49885.9947355204,1.53089564152644,442983642371.8423,39399.0,0.44566377931798407,-1308.080248609498,-2.5551399239365113,0.5679446716210901,3.678170529405489,1.4797399315186783,7.614030896575863,0.893395703125,44567.9333428303,395759682649.6656,-1168.6332734504074
Austria,AUT,2020,8916864,48716.4098900349,1.38191063351862,434397601557.69617,36944.0,0.416039784142197,-1169.5848454855004,-2.3445154330113405,0.5679446716210901,3.678170529405489,1.5768093911703382,8.131691532615438,0.8765882558139535,42704.23277502332,380787835879.2256,-1025.2443397305672
Austria,AUT,2021,8955797,53648.6437976214,2.7666666666667,480466363176.80634,38933.0,0.43662211288633124,4932.233907586502,10.124378866833128,0.5679446716210901,3.678170529405489,1.951824373972606,10.141324036972122,0.8461253281853282,45393.47633996018,406534759224.9863,4173.288033743433
Austria,AUT,2022,9041851,52336.7725223758,8.5468699318845,473221298968.2162,86054.0,0.9608748389450916,-1311.8712752455976,-2.44530184247409,0.5679446716210901,3.678170529405489,3.244944537578332,17.117430828884462,0.951718992248062,49809.90040251156,450373697764.34955,-1248.5328080359202
Austria,AUT,2023,9131761,56579.504175468,7.81413417002832,516670509628.87585,89910.0,0.9943760409234725,4242.731653092196,8.106597806118598,0.5679446716210901,3.678170529405489,4.408095408724916,23.79524482666988,0.924975078125,52334.63129497728,477907345008.853,3924.421042282365
Austria,AUT,2024,9177982,58268.8787651601,2.93791574279383,534790720466.82166,46221.0,0.5061564795661999,1689.3745896921027,2.9858419834378536,0.5679446716210901,3.678170529405489,4.689499428978394,25.51080536429602,0.9242774319066148,53856.60962514006,494294993720.56226,1561.4508072889078
Belgium,BEL,1960,9153489,1290.28607216192,0.299467254769695,11810619368.38734,,,,,0.6087392349685361,3.8059820334979344,0.299467254769695,0.29946725476970304,0.9397916923076923,1212.600131318096,11099521963.418747,
Belgium,BEL,1961,9183948,1367.78885228138,0.992676260767339,12561701694.331877,30459.0,0.3327583613199403,77.50278011946011,6.006635411448058,0.6087392349685361,3.8059820334979344,0.646071757768517,1.2951162558838991,0.9397916923076923,1285.4366002051145,11805382893.58056,72.8364688870184
Belgium,BEL,1962,9220578,1457.26516998378,1.40460703543514,13436827166.518702,36630.0,0.39884807710148795,89.47631770239991,6.541676191698698,0.6087392349685361,3.8059820334979344,0.8989168503240581,2.7179145853662545,0.9397916923076923,1369.5257002401136,12627818542.068584,84.08910003499913
Belgium,BEL,1963,9289770,1555.02293182578,2.14800341332202,14445805381.387177,69192.0,0.7504084884917273,97.75776184200004,6.708302912577535,0.6087392349685361,3.8059820334979344,1.2111884910735484,4.924298896753121,0.9397916923076923,1461.397632677819,13576047886.121424,91.87193243770557
Belgium,BEL,1964,9378113,1724.01894179056,4.1687605856437,16168044450.252293,88343.0,0.9509707990617677,168.9960099647799,10.867750340270455,0.6087392349685361,3.8059820334979344,1.8027029099875786,9.298341713923964,0.9397916923076923,1620.2186788758672,15194593855.208595,158.82104619804812
Belgium,BEL,1965,9463667,1859.50998671639,4.06520137474643,17597783297.458336,85554.0,0.9122730766839782,135.49104492583,7.859022986435948,0.6087392349685361,3.8059820334979344,2.555849733982926,13.401937734065616,0.9397916923076923,1747.5520372792505,16538250545.982412,127.33335840338336
Belgium,BEL,1966,9527807,1983.13119821777,4.17434761852995,18894891312.297657,64140.0,0.6777499673223941,123.62121150138,6.648053109931196,0.6087392349685361,3.8059820334979344,3.192184005535448,16.974550229962194,0.9397916923076923,1863.7302248412595,17757261882.35413,116.17818756200907
Belgium,BEL,1967,9580991,2113.82194132888,2.73030268590907,20252508995.474525,53184.0,0.5581977048863429,130.6907431111099,6.59012087695261,0.6087392349685361,3.8059820334979344,3.457323135630234,18.50379684892316,0.9397916923076923,1986.5522994785995,19033139702.333767,122.82207463733985
Belgium,BEL,1968,9618756,2251.31575906782,2.70144982931349,21654856965.42815,37765.0,0.3941659062199232,137.49381773894038,6.504512752502856,0.6087392349685361,3.8059820334979344,3.568012418828528,19.145860320120356,0.9397916923076923,2115.767847133324,20351054674.22074,129.2155476547242
Belgium,BEL,1969,9646032,2490.1071730838,3.75399229053284,24019653474.995872,27276.0,0.28357097321107805,238.79141401597963,10.60674910012862,0.6087392349685361,3.8059820334979344,3.485058759806356,18.671457772977984,0.9397916923076923,2340.182034219948,22573470787.910713,224.41418708662428
Belgium,BEL,1970,9655549,2765.89099664794,3.9084723847191,26706196046.793022,9517.0,0.09866233079052211,275.7838235641402,11.075178873630719,0.6087392349685361,3.8059820334979344,3.4537129618008904,18.492730806843973,0.9397916923076923,2599.361380478377,25098261177.91662,259.17934625842935
Belgium,BEL,1971,9673162,3082.92798879126,4.34362854612092,29821661869.91204,17613.0,0.18241324237493473,317.0369921433198,11.462382014603811,0.6087392349685361,3.8059820334979344,3.487569147319084,18.685278778991776,0.9397916923076923,2897.3101118488885,28026150076.152416,297.9487313705111
Belgium,BEL,1972,9711115,3831.63189999433,5.44843128438085,37209418018.513435,37953.0,0.39235360681439957,748.7039112030702,24.285481656566965,0.6087392349685361,3.8059820334979344,4.03119486701344,21.825558151604007,0.9397916923076923,3600.9358275958098,34969101929.40308,703.6257157469215
Belgium,BEL,1973,9741720,4900.96220075866,6.95528008719914,47743801490.37466,30605.0,0.3151543360365938,1069.3303007643303,27.90796007220613,0.6087392349685361,3.8059820334979344,4.88196091859057,26.87149709706558,0.9397916923076923,4605.883560587014,44869227999.84172,1004.9477329912037
Belgium,BEL,1974,9772419,5733.79813933878,12.6778877513452,56033077879.03894,30699.0,0.31512915583695733,832.8359385801195,16.99331487296918,0.6087392349685361,3.8059820334979344,6.666740010753041,37.78373239573833,0.9397916923076923,5388.575856719889,52659421085.15073,782.6922961328759
Belgium,BEL,1975,9800700,6701.37736052433,12.7681985920515,65678189097.290794,28281.0,0.2893961055087768,967.5792211855496,16.87501369375257,0.6087392349685361,3.8059820334979344,8.438685252219523,49.53182296847702,0.9397916923076923,6297.898770439616,61723816479.44754,909.3229137197267
Belgium,BEL,1976,9818227,7243.04734119583,9.06860981054968,71113882967.60712,17527.0,0.17883416490658277,541.6699806715005,8.08296491199414,0.6087392349685361,3.8059820334979344,9.383681505105272,56.30305636151203,0.9397916923076923,6806.955718247161,66832236420.69867,509.0569478075445
Belgium,BEL,1977,9830358,8426.94695947372,7.09600059132598,82839905458.63817,12131.0,0.12355591289547885,1183.89961827789,16.345324868226353,0.6087392349685361,3.8059820334979344,9.7131953664943,58.74519907626181,0.9397916923076923,7919.57474403097,77852254941.58281,1112.6190257838093
Belgium,BEL,1978,9839534,10289.7684173296,4.47059331592944,101246526194.4408,9176.0,0.09334349776477513,1862.82145785588,22.105532013129192,0.6087392349685361,3.8059820334979344,9.21625801224036,55.05737650382046,0.9397916923076923,9670.23887437643,95150644192.54861,1750.66413034546
Belgium,BEL,1979,9848382,11810.6158754725,4.46908394900479,116315456796.91762,8848.0,0.08992295773355696,1520.8474581429,14.78019131685755,0.6087392349685361,3.8059820334979344,7.574497251772279,43.76114432174092,0.9397916923076923,11099.518680806397,109312299984.71748,1429.2798064299682
Belgium,BEL,1980,9859242,12864.0025661396,6.64868829655356,126829314388.19131,10860.0,0.11027192080892423,1053.3866906670992,8.918981886920086,0.6087392349685361,3.8059820334979344,6.3505951926726905,35.95976224990327,0.9397916923076923,12089.48274148283,119193136003.10266,989.9640606764327
Belgium,BEL,1981,9858982,10622.8024830789,7.62748656814276,104730018470.23018,-260.0,-0.0026371195676055947,-2241.2000830606994,-17.422260851843628,0.6087392349685361,3.8059820334979344,6.062370544191306,34.163326284039286,0.9397916923076923,9983.221522623076,98424401293.5535,-2106.2612188597554
Belgium,BEL,1982,9856303,9343.86109959618,8.72654906555469,92095926187.53314,-2679.0,-0.027173190903484468,-1278.9413834827192,-12.039585462686986,0.6087392349685361,3.8059820334979344,6.388480239037048,36.20597779074368,0.9397916923076923,8781.283035477509,86550986326.42609,-1201.938487145566
Belgium,BEL,1983,9855520,8846.23429846974,7.66160983743883,87184239053.2545,-783.0,-0.007944155125916286,-497.6268011264401,-5.325708460584311,0.6087392349685361,3.8059820334979344,7.026683543338924,40.36634016318872,0.9397916923076923,8313.61750190923,81935023562.41644,-467.66553356828064
Belgium,BEL,1984,9855372,8457.26880316374,6.34177491009126,83349530159.17345,-148.0,-0.001501696511196915,-388.96549530599987,-4.39696126263901,0.6087392349685361,3.8059820334979344,7.40122173555622,42.88251783535735,0.9397916923076923,7948.070960826303,78331196001.34065,-365.5465410829254
Belgium,BEL,1985,9858308,8750.81851250536,4.86873399496944,86268264148.3797,2936.0,0.02979085923899838,293.54970934161975,3.4709752778793845,0.6087392349685361,3.8059820334979344,7.045230875239396,40.4978250997559,0.9397916923076923,8223.946538944896,81074197956.45277,275.87557811859205
Belgium,BEL,1986,9861823,12170.0406962702,1.2943681910248,120018787249.41347,3515.0,0.03565520574118075,3419.2221837648394,39.07316988552098,0.6087392349685361,3.8059820334979344,5.778607199815804,32.230519168375515,0.9397916923076923,11437.303141401257,112792659177.84317,3213.356602456362
Belgium,BEL,1987,9870234,15135.8523116968,1.55338261314948,149394404105.88837,8411.0,0.08528849077904521,2965.811615426601,24.369775660122038,0.6087392349685361,3.8059820334979344,4.343973909334762,23.506692906669848,0.9397916923076923,14224.548258528834,140399619855.97208,2787.245117127576
Belgium,BEL,1988,9901664,16391.093827791,1.16093493415325,162299103675.26035,31430.0,0.3184321668564305,1255.2415160941982,8.293167046325923,0.6087392349685361,3.8059820334979344,3.043838928677646,16.049282041474065,0.9397916923076923,15404.213807193873,152527349302.99454,1179.66554866504
Belgium,BEL,1989,9937697,16525.0617432848,3.10705065111094,164221056511.05615,36033.0,0.3639085309297574,133.96791549380214,0.817321387463843,0.6087392349685361,3.8059820334979344,2.396894076881582,12.51927299118143,0.9397916923076923,15530.115741210728,154333584611.08264,125.90193401685423
Belgium,BEL,1990,9967379,20600.3752789827,3.44831217961808,205331747947.85132,29682.0,0.2986808714332989,4075.3135356979,24.661411854354863,0.6087392349685361,3.8059820334979344,2.11280971381131,10.995226462577223,0.9397916923076923,19360.061545608703,192969070888.4077,3829.945804397975
Belgium,BEL,1991,10004486,21041.6606519648,3.2153106926081,210510999409.33273,37107.0,0.3722844290359628,441.28537298209994,2.1421229807998543,0.6087392349685361,3.8059820334979344,2.49699821412797,13.10013566723054,0.9397916923076923,19774.77787307418,197836488384.28043,414.7163274654789
Belgium,BEL,1992,10045158,23372.619171015,2.42795567164615,234781652446.6747,40672.0,0.40653762722042686,2330.9585190502003,11.077825831358723,0.6087392349685361,3.8059820334979344,2.6719128258273037,14.074148831751842,0.9397916923076923,21965.3933243914,220645846475.6569,2190.61545131722
Belgium,BEL,1993,10084475,22283.9360213551,2.75442643473461,224721795708.955,39317.0,0.3914025045698599,-1088.6831496599007,-4.657942448358565,0.6087392349685361,3.8059820334979344,2.990611125943576,15.871049846138163,0.9397916923076923,20942.257944785655,211191676687.7423,-1023.1353796057467
